T, CaO, SiO2, Al2O3, SO3, K2O, CO2, H2O, pH, MassWater, Ca_aq, Si_aq, Al_aq, S_aq, K_aq, C_aq, O_aq, H_aq, Ca_s, Si_s, Al_s, S_s, K_s, C_s, O_s, H_s, Portlandite, AmorfSi, Gibbsite, Katoite, Monosulfate, Gypsum, Ettringite, Straetlingite, Chabazite, Calcite, Hemicarbonate, Monocarbonate, Thaumasite, mETss, Al_ET_ss, Ca_ET_ss, S_ET_ss, C_ET_ss, H2O_ET_ss,  mCSHQ, Ca_ss, Si_ss, K_ss, H2O_ss, V_s, Gel_water
2.500000e+01,1.079194e+00,4.215973e-01,3.888697e-02,3.123801e-02,1.072371e-02,7.986339e-01,1.244795e-01,1.088422e+01,1.074980e-01,2.022200e-05,1.359972e-03,8.210026e-06,7.151142e-03,1.578293e-02,5.299640e-05,3.282588e-02,1.241043e-03,1.079174e+00,4.202373e-01,7.776573e-02,2.408687e-02,5.664494e-03,7.985809e-01,4.728966e+00,2.040828e+00,0.000000e+00,0.000000e+00,3.576490e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.100042e-02,7.744940e-01,0.000000e+00,0.000000e+00,2.408687e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.951548e-02,2.114187e-01,3.121488e-01,5.664494e-03,4.794612e-01,6.029734e+01,1.626858e-01
2.500000e+01,9.173598e-01,4.792066e-01,6.602354e-02,2.553111e-02,9.900025e-03,6.803533e-01,1.428568e-01,1.086898e+01,1.267967e-01,2.427556e-05,1.507987e-03,9.292579e-06,7.394561e-03,1.642068e-02,5.686486e-05,3.426582e-02,1.403752e-03,9.173355e-01,4.776986e-01,1.320378e-01,1.813655e-02,3.379368e-03,6.802964e-01,4.460013e+00,1.945064e+00,0.000000e+00,0.000000e+00,2.651696e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.469305e-02,6.621599e-01,0.000000e+00,0.000000e+00,1.813655e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.540908e-02,1.360729e-01,2.007899e-01,3.379368e-03,3.083477e-01,5.791885e+01,1.047442e-01
2.500000e+01,1.228155e+00,3.848662e-01,6.971368e-02,3.560657e-02,9.008414e-03,2.383712e-01,5.918411e-02,1.324240e+01,1.844311e-02,2.843064e-05,8.211244e-07,8.931786e-07,2.078878e-05,4.457560e-03,1.061668e-06,4.560879e-03,4.468390e-03,1.228127e+00,3.848654e-01,1.394265e-01,3.558578e-02,1.355927e-02,2.383701e-01,5.070585e+00,4.546621e+00,1.268130e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.782013e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.621706e-02,2.604136e-02,7.812407e-02,3.558578e-02,3.476255e-03,4.166617e-01,7.835988e-02,6.182180e-01,3.848654e-01,1.355927e-02,1.106218e+00,6.960697e+01,4.679663e-01
2.500000e+01,1.263014e+00,4.195935e-01,4.894207e-02,3.621543e-02,8.373835e-03,4.904638e-01,1.336428e-01,1.282281e+01,9.983137e-02,1.339111e-04,9.422138e-06,1.619060e-05,4.570847e-05,8.408165e-03,3.210157e-06,8.800222e-03,8.547102e-03,1.262880e+00,4.195841e-01,9.786795e-02,3.616972e-02,8.339505e-03,4.904606e-01,5.241959e+00,3.799018e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.511335e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.653717e-02,2.656285e-02,7.968854e-02,3.616972e-02,3.674548e-03,4.250055e-01,7.815631e-02,5.894479e-01,4.195841e-01,8.339505e-03,1.082325e+00,6.919188e+01,4.334003e-01
2.500000e+01,1.269810e+00,5.770412e-01,5.810173e-02,4.416399e-02,6.458599e-03,3.155290e-01,1.339945e-01,1.259024e+01,9.183776e-02,1.002412e-04,1.391705e-05,3.930718e-05,3.231668e-05,4.338937e-03,2.526048e-06,4.666045e-03,4.411071e-03,1.269710e+00,5.770273e-01,1.161642e-01,4.413167e-02,8.578261e-03,3.155265e-01,5.717767e+00,4.704039e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.357309e-03,0.000000e+00,2.744954e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.019348e-02,3.243801e-02,9.731401e-02,4.413167e-02,4.525334e-03,5.190081e-01,1.013307e-01,7.411627e-01,5.716700e-01,8.578261e-03,1.388590e+00,7.566234e+01,5.340962e-01
2.500000e+01,1.220023e+00,3.045233e-01,5.472069e-02,2.328411e-02,1.134863e-02,1.448625e-01,1.050853e-01,1.316761e+01,6.874864e-02,1.329972e-04,2.786192e-06,2.769248e-06,5.040744e-05,1.372269e-02,2.837018e-06,1.410021e-02,1.387450e-02,1.219890e+00,3.045205e-01,1.094386e-01,2.323370e-02,8.974572e-03,1.448597e-01,4.410526e+00,4.107059e+00,3.974422e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.635619e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.059698e-02,1.701787e-02,5.105361e-02,2.323370e-02,2.293101e-03,2.722859e-01,6.198070e-02,4.901965e-01,3.045205e-01,8.974572e-03,8.754873e-01,6.235928e+01,3.710493e-01
2.500000e+01,9.891941e-01,4.425116e-01,6.702342e-02,4.486772e-02,6.873730e-03,5.250661e-01,5.426653e-02,1.231619e+01,2.385999e-02,4.377971e-06,9.751464e-05,4.744224e-05,4.979089e-04,1.818411e-03,1.686081e-05,3.065451e-03,7.124539e-04,9.891897e-01,4.424141e-01,1.339994e-01,4.436981e-02,1.192905e-02,5.250492e-01,4.959490e+00,3.390601e+00,0.000000e+00,0.000000e+00,7.042096e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.178922e-02,0.000000e+00,4.806794e-01,0.000000e+00,0.000000e+00,4.436981e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.212100e-02,3.118224e-01,3.662551e-01,1.192905e-02,6.698082e-01,6.384365e+01,2.450271e-01
2.500000e+01,1.187716e+00,3.062928e-01,6.348178e-02,3.652596e-02,8.006626e-03,9.575145e-02,7.611342e-02,1.316135e+01,3.625488e-02,7.148946e-05,1.459132e-06,1.437947e-06,2.564484e-05,7.120651e-03,1.455557e-06,7.321443e-03,7.205410e-03,1.187645e+00,3.062913e-01,1.269621e-01,3.650032e-02,8.892601e-03,9.574999e-02,4.527567e+00,4.462899e+00,3.718246e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.203218e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.664900e-02,2.673707e-02,8.021120e-02,3.650032e-02,3.605286e-03,4.277931e-01,6.233954e-02,4.931264e-01,3.062913e-01,8.892601e-03,8.805939e-01,6.410084e+01,3.732659e-01
2.500000e+01,9.346763e-01,4.747057e-01,3.646426e-02,2.510341e-02,6.973100e-03,1.009585e-02,7.699797e-02,1.297795e+01,4.252894e-02,1.474901e-04,1.473966e-06,6.340815e-06,3.569905e-06,5.112630e-03,1.645362e-08,5.424711e-03,5.391407e-03,9.345288e-01,4.747042e-01,7.292218e-02,2.509984e-02,8.833570e-03,1.009583e-02,4.020414e+00,3.854371e+00,1.275357e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.208539e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.000673e-02,2.000673e-02,0.000000e+00,5.480213e-03,8.737949e-03,2.621385e-02,1.301445e-02,9.246939e-05,1.398072e-01,9.655766e-02,7.671929e-01,4.747042e-01,8.833570e-03,1.365348e+00,5.625107e+01,5.806463e-01
2.500000e+01,1.146929e+00,5.191139e-01,5.573543e-02,3.934625e-02,7.030586e-03,9.670929e-02,1.476416e-01,1.281397e+01,1.045880e-01,6.182234e-04,3.384003e-06,1.750308e-06,1.076640e-05,7.720538e-03,1.174933e-06,8.987048e-03,8.925021e-03,1.146311e+00,5.191105e-01,1.114691e-01,3.933548e-02,6.340634e-03,9.670812e-02,5.078342e+00,4.824026e+00,2.148714e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.141858e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.798614e-02,2.889047e-02,8.667140e-02,3.933548e-02,4.000217e-03,4.622475e-01,1.055500e-01,8.409148e-01,5.191105e-01,6.340634e-03,1.493434e+00,7.002106e+01,6.363658e-01
2.500000e+01,1.277185e+00,3.855342e-01,4.292273e-02,4.084509e-02,7.941987e-03,6.411417e-01,6.390708e-02,1.290637e+01,3.432900e-02,1.527760e-05,9.150801e-06,3.297870e-05,7.244233e-05,3.790943e-03,4.277640e-06,4.018178e-03,3.623549e-03,1.277170e+00,3.855250e-01,8.581248e-02,4.077265e-02,1.209303e-02,6.411374e-01,5.239825e+00,3.304495e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.292867e-02,0.000000e+00,6.220058e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.863224e-02,2.992675e-02,8.978024e-02,4.077265e-02,4.117475e-03,4.788280e-01,6.614501e-02,4.794696e-01,3.725964e-01,1.209303e-02,9.048339e-01,6.845777e+01,3.450662e-01
2.500000e+01,9.651397e-01,5.546552e-01,6.476816e-02,4.866394e-02,7.934698e-03,1.496690e-01,1.467550e-01,1.261692e+01,1.089860e-01,6.261819e-05,2.985440e-05,6.543899e-05,1.654847e-04,5.927606e-03,6.358767e-06,6.500740e-03,5.610554e-03,9.650771e-01,5.546253e-01,1.294709e-01,4.849846e-02,9.941790e-03,1.496626e-01,4.831547e+00,4.226442e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.759565e-02,0.000000e+00,1.467417e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.140702e-02,3.427958e-02,1.028387e-01,4.849846e-02,2.920916e-03,5.484733e-01,8.704767e-02,6.203053e-01,5.070297e-01,9.941790e-03,1.183983e+00,6.486197e+01,4.440524e-01
2.500000e+01,1.108797e+00,4.877910e-01,4.227686e-02,3.815360e-02,6.051241e-03,7.044306e-01,7.363553e-02,1.173509e+01,4.831209e-02,7.416913e-06,2.985287e-04,2.481970e-05,1.100079e-03,2.904621e-03,2.452704e-05,5.749375e-03,6.081395e-04,1.108790e+00,4.874925e-01,8.452890e-02,3.705352e-02,9.197861e-03,7.044061e-01,5.154436e+00,2.838593e+00,0.000000e+00,0.000000e+00,8.452890e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.673526e-01,0.000000e+00,0.000000e+00,3.705352e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.929043e-02,3.302765e-01,4.504390e-01,9.197861e-03,7.367004e-01,6.534634e+01,2.621759e-01
2.500000e+01,9.262863e-01,4.455196e-01,6.787627e-02,3.328307e-02,8.297245e-03,2.749251e-02,1.196098e-01,1.288661e+01,8.320987e-02,1.697389e-04,5.114238e-06,4.466475e-05,5.762422e-06,8.093592e-03,3.530594e-08,8.497150e-03,8.368064e-03,9.261166e-01,4.455145e-01,1.357079e-01,3.327731e-02,8.500898e-03,2.749247e-02,4.222136e+00,4.084722e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.327731e-02,0.000000e+00,0.000000e+00,2.534620e-03,0.000000e+00,0.000000e+00,9.099070e-03,9.099070e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.553651e-02,6.597701e-01,4.429799e-01,8.500898e-03,1.194641e+00,5.766581e+01,4.934824e-01
2.500000e+01,1.194560e+00,3.122189e-01,6.673869e-02,2.239772e-02,9.669700e-03,3.623019e-01,7.045908e-02,1.323267e+01,3.643714e-02,5.784602e-05,1.600667e-06,1.722974e-06,3.883461e-05,8.591729e-03,2.007944e-06,8.792621e-03,8.621208e-03,1.194502e+00,3.122173e-01,1.334757e-01,2.235889e-02,1.074767e-02,3.622999e-01,4.727534e+00,3.822667e+00,1.079589e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.015568e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.019054e-02,1.636414e-02,4.909242e-02,2.235889e-02,2.187324e-03,2.618262e-01,6.356552e-02,5.016710e-01,3.122173e-01,1.074767e-02,8.974350e-01,6.405648e+01,3.797441e-01
2.500000e+01,1.331446e+00,4.899213e-01,3.396202e-02,4.551552e-02,8.547084e-03,1.430620e-01,5.727051e-02,1.316211e+01,1.445281e-02,2.843242e-05,5.821636e-07,5.743133e-07,1.026808e-05,2.844213e-03,5.821954e-07,2.925422e-03,2.877773e-03,1.331418e+00,4.899207e-01,6.792347e-02,4.550525e-02,1.424996e-02,1.430614e-01,5.227226e+00,4.768636e+00,2.522130e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.212719e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.075628e-02,3.333303e-02,9.999909e-02,4.550525e-02,4.494295e-03,5.333285e-01,9.971396e-02,7.887527e-01,4.899207e-01,1.424996e-02,1.408529e+00,7.342473e+01,5.970368e-01
2.500000e+01,1.340351e+00,3.836837e-01,5.517764e-02,2.040395e-02,8.554236e-03,2.669659e-01,5.799238e-02,1.321511e+01,1.970339e-02,3.299017e-05,8.456282e-07,8.923149e-07,1.898053e-05,4.442665e-03,1.003708e-06,4.551453e-03,4.466300e-03,1.340318e+00,3.836829e-01,1.103544e-01,2.038497e-02,1.266581e-02,2.669649e-01,5.011804e+00,4.274342e+00,2.706137e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.172499e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.292809e-03,1.492282e-02,4.476844e-02,2.038497e-02,1.999252e-03,2.387650e-01,7.810908e-02,6.168228e-01,3.836829e-01,1.266581e-02,1.102918e+00,6.944934e+01,4.669070e-01
2.500000e+01,1.114222e+00,5.009851e-01,5.542332e-02,4.003014e-02,9.398463e-03,7.352573e-01,1.434361e-01,1.083939e+01,1.195052e-01,2.367930e-05,1.272045e-03,8.074130e-06,5.424457e-03,1.220631e-02,4.451424e-05,2.565649e-02,1.218108e-03,1.114198e+00,4.997131e-01,1.108386e-01,3.460568e-02,6.590621e-03,7.352128e-01,5.246254e+00,2.777667e+00,0.000000e+00,0.000000e+00,1.041495e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.344545e-03,7.006071e-01,0.000000e+00,0.000000e+00,3.460568e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.712885e-02,3.064296e-01,4.517292e-01,6.590621e-03,6.934569e-01,6.653484e+01,2.360187e-01
2.500000e+01,1.193069e+00,3.675783e-01,4.927009e-02,3.728139e-02,1.107846e-02,7.370279e-01,1.312221e-01,1.266714e+01,1.046610e-01,2.241050e-05,2.146304e-04,1.803361e-04,1.766723e-03,1.042725e-02,6.218027e-05,1.460082e-02,6.476973e-03,1.193047e+00,3.673637e-01,9.835984e-02,3.551467e-02,1.172967e-02,7.369657e-01,5.172580e+00,3.021852e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.917992e-02,0.000000e+00,7.014511e-01,0.000000e+00,0.000000e+00,3.551467e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.414809e-02,2.866917e-01,2.826691e-01,1.172967e-02,5.847667e-01,6.697138e+01,2.120984e-01
2.500000e+01,1.048984e+00,3.482167e-01,6.283225e-02,2.945022e-02,7.376805e-03,2.464597e-01,1.185623e-01,1.293392e+01,8.404192e-02,3.364479e-04,2.846027e-06,1.894468e-06,1.647376e-05,8.941876e-03,1.361303e-06,9.656054e-03,9.571978e-03,1.048648e+00,3.482139e-01,1.256626e-01,2.943375e-02,5.811734e-03,2.464583e-01,4.458383e+00,3.881379e+00,2.110235e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.914576e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.345006e-02,2.160317e-02,6.480951e-02,2.943375e-02,2.971007e-03,3.456507e-01,7.082071e-02,5.631592e-01,3.482139e-01,5.811734e-03,1.001610e+00,6.055852e+01,4.262105e-01
2.500000e+01,1.342193e+00,3.564342e-01,3.281004e-02,2.528370e-02,1.058459e-02,4.847744e-01,6.889487e-02,1.323164e+01,3.796889e-02,6.046576e-05,1.665629e-06,1.790873e-06,4.022818e-05,8.929520e-03,2.082729e-06,9.138654e-03,8.961120e-03,1.342133e+00,3.564325e-01,6.561829e-02,2.524347e-02,1.223966e-02,4.847723e-01,4.945200e+00,3.480760e+00,1.609554e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.587311e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.150539e-02,1.847558e-02,5.542672e-02,2.524347e-02,2.469890e-03,2.956092e-01,7.256711e-02,5.727339e-01,3.564325e-01,1.223966e-02,1.024530e+00,6.719358e+01,4.335357e-01
2.500000e+01,1.054882e+00,3.908172e-01,4.486838e-02,4.293026e-02,6.829363e-03,6.489897e-01,8.814844e-02,1.228551e+01,6.198023e-02,1.162001e-05,2.328973e-04,1.134988e-04,1.055588e-03,4.066359e-03,3.671983e-05,6.776463e-03,1.706833e-03,1.054870e+00,3.905843e-01,8.962326e-02,4.187467e-02,9.592367e-03,6.489530e-01,4.867903e+00,2.938205e+00,0.000000e+00,0.000000e+00,4.589458e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.186434e-02,0.000000e+00,6.070783e-01,0.000000e+00,0.000000e+00,4.187467e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.646341e-02,2.784394e-01,3.268453e-01,9.592367e-03,5.972259e-01,6.235116e+01,2.187595e-01
2.500000e+01,1.331787e+00,5.502151e-01,6.351283e-02,2.084116e-02,1.192885e-02,2.275342e-01,8.858500e-02,1.314572e+01,4.490281e-02,9.287126e-05,1.777160e-06,1.713424e-06,2.904181e-05,8.469514e-03,1.683890e-06,8.720717e-03,8.588939e-03,1.331694e+00,5.502133e-01,1.270239e-01,2.081212e-02,1.538819e-02,2.275325e-01,5.595157e+00,4.894609e+00,6.628153e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.695848e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.494590e-03,1.524782e-02,4.574345e-02,2.081212e-02,2.059606e-03,2.439651e-01,1.119781e-01,8.861854e-01,5.502133e-01,1.538819e-02,1.581942e+00,7.631909e+01,6.707815e-01
2.500000e+01,1.261274e+00,4.844790e-01,5.323200e-02,2.351685e-02,9.162875e-03,4.484996e-02,1.117608e-01,1.299986e+01,6.901533e-02,2.233589e-04,2.423367e-06,9.207163e-06,7.272293e-06,8.811862e-03,5.625671e-08,9.287033e-03,9.230309e-03,1.261051e+00,4.844766e-01,1.064548e-01,2.350958e-02,9.513888e-03,4.484990e-02,4.951205e+00,4.793067e+00,2.495835e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.465923e-03,1.465923e-03,0.000000e+00,9.945813e-03,1.586505e-02,4.759514e-02,2.350958e-02,2.879929e-04,2.538408e-01,9.855140e-02,7.826925e-01,4.844766e-01,9.513888e-03,1.393400e+00,6.967703e+01,5.923866e-01
2.500000e+01,9.634071e-01,5.183948e-01,6.291922e-02,4.587529e-02,8.404700e-03,7.879835e-01,1.105451e-01,1.046320e+01,9.331816e-02,2.508152e-05,1.467893e-03,7.116633e-07,7.342952e-03,1.603521e-02,3.745156e-05,3.364411e-02,1.117607e-03,9.633820e-01,5.169269e-01,1.258377e-01,3.853234e-02,7.741871e-04,7.879460e-01,4.913734e+00,2.071730e+00,0.000000e+00,1.738738e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.291886e-02,7.494137e-01,0.000000e+00,0.000000e+00,3.853234e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.647549e-03,3.545243e-02,5.284530e-02,7.741871e-04,8.036687e-02,6.416076e+01,2.711296e-02
2.500000e+01,1.278313e+00,5.142422e-01,3.504426e-02,4.011134e-02,1.146877e-02,5.566668e-01,1.357521e-01,1.276374e+01,1.044375e-01,4.043475e-05,4.176829e-05,9.403911e-05,4.153127e-04,8.699713e-03,1.365591e-05,9.782279e-03,7.784280e-03,1.278273e+00,5.142004e-01,6.999448e-02,3.969603e-02,1.423783e-02,5.566531e-01,5.414555e+00,3.526754e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.100862e-02,0.000000e+00,5.543833e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.747543e-02,2.797724e-02,8.393171e-02,3.969603e-02,2.269829e-03,4.476358e-01,8.451025e-02,5.979403e-01,4.931918e-01,1.423783e-02,1.147672e+00,7.080384e+01,4.279237e-01
2.500000e+01,1.261008e+00,3.122727e-01,4.778735e-02,4.300155e-02,7.482342e-03,7.115109e-01,7.709548e-02,1.290278e+01,4.993294e-02,2.242403e-05,1.319518e-05,4.752504e-05,1.031913e-04,5.461358e-03,6.108669e-06,5.786302e-03,5.223456e-03,1.260986e+00,3.122595e-01,9.552717e-02,4.289836e-02,9.503326e-03,7.115048e-01,5.108001e+00,3.045499e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.687080e-02,0.000000e+00,6.920226e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.960407e-02,3.148775e-02,9.446323e-02,4.289836e-02,4.333258e-03,5.038039e-01,5.243745e-02,3.801625e-01,2.953887e-01,9.503326e-03,7.173411e-01,6.662434e+01,2.736021e-01
2.500000e+01,1.131379e+00,3.537355e-01,6.226027e-02,4.493074e-02,1.098896e-02,6.354569e-01,5.223583e-02,1.301943e+01,2.153754e-02,4.453632e-06,3.160163e-05,4.774556e-05,7.902325e-04,4.806004e-03,1.861333e-05,6.508397e-03,3.112390e-03,1.131375e+00,3.537039e-01,1.244728e-01,4.414051e-02,1.717192e-02,6.354383e-01,5.157766e+00,3.440781e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.223640e-02,0.000000e+00,5.912978e-01,0.000000e+00,0.000000e+00,4.414051e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.164499e-02,2.831825e-01,2.473270e-01,1.717192e-02,5.603915e-01,6.740577e+01,2.032951e-01
2.500000e+01,1.079927e+00,4.070901e-01,4.637787e-02,3.726230e-02,7.742750e-03,1.945599e-01,1.148773e-01,1.294098e+01,7.893611e-02,3.089718e-04,2.682327e-06,1.810908e-06,1.608652e-05,8.569787e-03,1.310260e-06,9.227930e-03,9.146203e-03,1.079618e+00,4.070874e-01,9.275393e-02,3.724621e-02,6.915713e-03,1.945586e-01,4.555732e+00,4.036990e+00,5.037942e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.580919e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.701932e-02,2.733593e-02,8.200777e-02,3.724621e-02,3.757673e-03,4.373748e-01,8.279606e-02,6.583029e-01,4.070874e-01,6.915713e-03,1.170942e+00,6.258277e+01,4.982199e-01
2.500000e+01,1.287800e+00,3.493835e-01,6.079472e-02,3.654648e-02,7.306330e-03,3.242940e-01,8.284099e-02,1.305819e+01,4.469547e-02,1.210489e-04,1.634275e-06,1.372594e-06,1.755350e-05,6.697034e-03,1.158113e-06,6.980570e-03,6.897395e-03,1.287679e+00,3.493819e-01,1.215881e-01,3.652893e-02,7.915626e-03,3.242928e-01,5.066328e+00,4.270746e+00,1.806564e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.732423e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.667774e-02,2.678539e-02,8.035617e-02,3.652893e-02,3.649156e-03,4.285662e-01,7.108327e-02,5.638187e-01,3.493819e-01,7.915626e-03,1.004736e+00,6.954883e+01,4.267483e-01
2.500000e+01,1.328364e+00,4.874137e-01,5.333332e-02,2.466899e-02,8.327525e-03,3.160358e-01,1.393445e-01,1.289066e+01,9.986882e-02,4.593708e-04,3.318114e-06,2.021662e-06,1.545924e-05,9.365746e-03,1.402092e-06,1.032440e-02,1.024260e-02,1.327905e+00,4.874104e-01,1.066646e-01,2.465353e-02,7.289304e-03,3.160344e-01,5.389631e+00,4.434468e+00,3.844255e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.692561e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.126849e-02,1.809957e-02,5.429870e-02,2.465353e-02,2.495821e-03,2.895931e-01,9.912069e-02,7.887772e-01,4.874104e-01,7.289304e-03,1.402091e+00,7.337689e+01,5.969438e-01
2.500000e+01,1.121614e+00,4.360081e-01,3.962166e-02,2.136339e-02,9.544126e-03,4.771904e-01,7.873943e-02,1.290734e+01,5.157341e-02,2.289579e-05,1.378000e-05,4.966950e-05,1.094509e-04,5.710088e-03,6.458543e-06,6.051789e-03,5.457027e-03,1.121591e+00,4.359943e-01,7.919365e-02,2.125394e-02,1.337816e-02,4.771839e-01,4.660820e+00,3.047262e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.478181e-02,0.000000e+00,4.680228e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.712547e-03,1.560010e-02,4.680031e-02,2.125394e-02,2.146216e-03,2.496017e-01,7.300082e-02,5.291446e-01,4.112125e-01,1.337816e-02,9.986105e-01,6.113742e+01,3.808144e-01
